Message,Payload,Attachment,Pin,Issuer,Date
|Valider votre compte|||Client|Fri Sep 10 2021 12:16:54
Cc||||Client|Fri Sep 10 2021 12:17:06
|Mes comptes|||Client|Fri Sep 10 2021 12:17:23
|Consultation|||Client|Fri Sep 10 2021 12:17:40
|Mon solde|||Client|Fri Sep 10 2021 12:17:45
|||xxxx|Client|Fri Sep 10 2021 12:17:57
