Message,Payload,Attachment,Pin,Issuer,Date
|Mes comptes|||Client|Fri Sep 10 2021 16:05:55
|Consultation|||Client|Fri Sep 10 2021 16:06:03
Hé||||Client|Fri Sep 10 2021 16:06:13
|Mes comptes|||Client|Fri Sep 10 2021 16:06:20
|Envoi d'argent|||Client|Fri Sep 10 2021 16:06:24
|Vers mon compte|||Client|Fri Sep 10 2021 16:06:30
|||xxxx|Client|Fri Sep 10 2021 16:06:41
