Message,Payload,Attachment,Pin,Issuer,Date
cc||||Client|Mon Aug 23 2021 09:39:07
Send message||||Bot|Mon Aug 23 2021 09:39:15
Send message||||Bot|Mon Aug 23 2021 09:39:17
|Mes comptes|||Client|Mon Aug 23 2021 09:39:58
Send message||||Bot|Mon Aug 23 2021 09:40:02
